31 20 18 12 39 98 23 53 56 35 29 89 90 24 38 91 23 13 2 40 73 68 91 82 43 33 62 55 36 99 45 19 37 64 72 98 43 54 44 63 78 75 29 22 11 5 31 30 67 42 21 82 93 92 7 14 44 10 60 86 60 64 66 32 72 98 36 70 17 85 70 58 60 8 57 39 12 65 20 12 80 86 43 37 75 34 94 14 82 41 96 73 29 27 71 28 25 90 68 22 38 21 17 56 76 18 51 9 9 50 7 57 15 49 17 69 26 100 22 59 8 67 43 30 73 74 44 35 59 25 31 62 20 88 61 54 74 69 47 30 63 34 72 91 45 63 7 68 16 100 5 69 9 61 40 65 65 85 83 85 10 38 15 69 38 72 23 94 96 87 85 54 44 53 67 36 16 71 80 40 11 67 83 72 68 9 87 24 25 57 6 36 11 55 4 97 69 36 28 31 11 62 37 73 33 100 10 80 29 24 37 84 9 80 2 80 89 45 85 60 97 77 23 74 73 98 78 50 35 30 83 49 89 11 2 10 34 21 11 75 34 2 33 36 18 76 48 58 9 84 86 100 29 19 31 81 55 42 48 36 39 61 23 27 48 81 21 35 90 60 29 55 95 33 30 96 37 45 49 65 20 90 26 52 84 48 85 79 10 99 71 10 88 21 5 88 49 28 0 32 68 81 93 72 20 79 98 57 61 52 97 59 30 23 5 27 76 71 52 69 72 32 35 10 14 88 68 65 47 27 86 98 67 7 35 74 42 81 8 38 18 38 60 82 94 54 20 84 44 75 42 6 30 70 34 75 29 32 24 10 27 19 1 66 87 37 14 44 6 5 4 81 27 78 80 40 66 22 71 70 44 32 38 52 18 67 23 44 36 19 83 98 94 46 54 38 92 20 34 89 29 13 82 91 62 16 61 33 61 80 47 45 72 43 60 48 54 61 32 17 68 88 75 34 74 17 96 51 93 28 47 77 87 7 29 86 21 82 58 5 55 73 19 78 63 52 72 16 4 70 39 53 55 62 62 77 63 77 68 70 44 9 49 81 65 57 60 73 49 66 17 51 5 29 4 22 9 70 54 75 98 34 46 74 92 60 88 14 19 79 40 85 19 73 86 2 56 14 68 10
70 85 43 57 76 10 54 58 65 42 1 25 8 9 83 93 17 25 95 19 26 42 62 6 64 59 39 64 40 5 48 46 66 26 58 7 56 61 20 59 61 100 46 79 68 25 75 67 59 20 44 98 75 99 15 1 19 46 9 80 77 49 2 96 55 82 15 29 86 75 8 18 63 83 50 1 38 75 20 57 99 23 55 83 30 89 68 46 61 16 75 74 64 48 58 84 83 47 2 74 65 1 5 83 7 98 35 63 2 78 32 95 11 79 27 64 30 86 96 25 93 84 63 86 6 73 54 95 51 52 5 61 92 22 73 14 46 21 82 28 34 82 92 59 73 43 34 55 54 74 83 57 88 88 14 38 55 79 47 65 36 92 97 78 74 77 33 16 56 48 77 20 21 61 3 20 32 69 41 70 67 53 8 96 78 54 93 79 1 39 80 94 45 81 92 52 5 21 59 100 12 47 85 90 40 66 81 45 41 35 44 99 5 10 45 55 96 76 58 50 80 98 41 94 99 99 57 24 82 56 66 43 50 28 22 5 8 85 13 40 21 7 1 6 62 13 91 57 37 3 60 93 31 87 10 56 77 93 15 32 92 6 69 19 28 51 40 42 62 83 40 97 18 60 66 76 37 75 53 25 82 4 49 48 74 36 55 11 36 9 51 51 69 30 95 34 25 18 32 0 25 12 80 20 1 69 52 75 87 27 70 45 33 8 3 76 9 43 53 76 44 12 42 82 70 91 96 60 17 54 74 93 42 69 15 74 33 19 63 61 15 10 55 86 39 75 50 87 74 52 10 17 41 13 85 63 45 67 21 91 52 15 72 81 15 49 78 80 98 83 31 82 85 22 57 40 90 1 48 55 30 7 39 38 39 57 15 94 21 42 50 20 78 20 15 9 30 41 50 15 66 46 17 5 11 25 41 59 49 72 66 67 46 65 30 55 88 26 61 42 60 84 7 88 57 3 36 31 69 22 37 52 25 17 70 9 68 70 47 90 79 95 6 27 48 79 47 57 47 70 18 38 89 38 94 100 100 25 86 21 70 31 33 32 42 99 30 97 38 37 75 61 69 22 3 30 49 63 78 72 69 25 25 97 13 35 32 96 38 11 83 78 25 3 93 23 12 9 11 80
57 45 42 74 90 63 74 11 62 64 60 31 50 57 47 66 8 50 7 86 28 26 56 94 40 62 93 16 52 87 80 34 40 66 3 30 67 72 19 84 13 42 94 21 38 5 76 22 75 51 82 87 96 40 6 78 51 37 97 13 31 56 47 85 34 18 24 74 93 67 84 6 30 85 25 6 22 31 7 53 50 71 43 99 78 78 47 69 18 75 83 64 52 49 34 31 49 25 95 9 94 38 74 7 91 77 97 6 71 5 52 36 90 88 78 33 65 15 3 85 63 97 36 23 25 62 19 49 11 63 8 65 39 32 95 30 100 73 15 51 91 84 20 98 46 100 34 67 45 5 94 86 69 17 22 85 48 66 43 2 40 72 22 67 7 97 99 33 7 31 59 27 47 36 2 27 62 33 4 31 33 97 5 65 72 30 42 99 20 13 14 85 3 27 68 24 20 49 89 14 88 32 86 68 4 91 7 21 62 82 32 33 57 82 44 20 13 9 99 12 82 1 30 42 89 70 42 18 32 57 5 96 21 32 67 53 14 66 55 20 58 90 24 47 51 87 11 48 9 64 45 59 65 35 48 67 63 1 72 16 18 83 42 15 67 37 64 67 35 40 43 9 12 56 94 16 53 52 40 46 24 68 61 93 99 15 98 71 58 77 37 41 98 19 52 36 11 24 68 25 0 26 82 86 47 92 10 86 46 1 70 2 2 8 73 74 92 39 41 60 28 24 95 15 33 66 51 53 11 88 17 65 57 51 86 38 100 86 60 24 40 33 85 88 34 96 61 58 48 89 91 74 3 68 61 15 33 6 50 13 53 22 24 14 23 50 79 25 95 42 77 25 8 34 10 15 43 25 69 50 40 29 58 27 62 23 66 45 62 74 26 56 7 62 67 95 14 84 26 64 17 85 26 35 78 32 70 28 67 40 26 39 92 94 74 92 16 80 57 62 95 87 75 39 12 20 85 32 27 15 75 78 31 43 66 85 77 41 17 30 88 55 67 98 85 95 77 79 19 92 58 80 92 72 10 10 92 89 79 4 27 40 65 39 9 12 18 59 12 8 99 82 80 36 15 45 17 70 15 94 47 41 72 54 41 100 38 100 10 38 17 71 65 57 34 98 2 73 42 39
91 69 99 29 15 13 29 12 50 17 91 28 90 91 84 34 85 86 73 75 75 52 6 78 55 2 55 70 86 67 69 26 11 76 50 57 59 30 98 28 98 84 14 28 93 12 15 63 72 5 61 49 36 98 9 51 69 92 80 36 8 97 26 33 18 73 3 71 66 48 53 98 6 58 66 39 98 91 71 42 23 28 6 90 46 74 96 89 60 36 38 39 81 77 85 79 11 85 19 16 42 5 91 89 40 72 5 6 79 77 15 8 94 34 76 53 25 70 44 19 46 62 23 52 23 12 59 80 7 67 87 78 72 24 95 36 97 60 48 15 57 44 38 30 100 8 17 30 9 51 15 14 99 57 42 19 88 77 91 56 45 88 34 7 91 88 34 39 76 72 93 74 27 1 100 18 49 31 37 38 9 23 53 32 76 16 39 86 37 24 27 45 54 87 35 47 38 56 21 51 28 50 89 54 46 3 67 28 20 45 63 66 71 66 75 59 62 90 31 69 41 61 65 44 51 85 84 49 2 16 60 60 46 76 82 45 79 39 7 63 85 46 41 20 41 81 65 64 38 43 24 92 88 40 2 87 67 71 78 57 46 19 87 89 59 41 86 57 48 38 66 4 49 75 60 20 18 52 28 49 15 34 12 47 64 72 94 25 21 11 76 36 99 17 69 97 18 100 81 12 26 0 40 76 97 66 13 2 11 14 8 17 18 78 38 16 48 89 56 10 81 23 44 70 86 23 28 11 75 5 64 43 51 56 75 42 88 29 81 21 19 39 99 92 33 80 91 32 88 95 65 24 28 3 65 47 47 61 94 43 52 63 83 20 65 15 48 32 27 83 100 96 29 6 75 60 54 31 65 40 72 60 12 67 18 56 31 38 75 10 54 80 24 21 11 56 78 29 55 38 7 73 18 89 76 46 10 16 61 58 96 3 15 2 31 40 2 84 36 79 4 33 87 82 38 62 46 68 96 10 93 56 39 60 21 78 59 15 17 96 42 61 22 39 83 7 23 64 2 80 37 68 89 24 34 94 7 84 15 97 21 64 61 72 71 89 12 47 4 9 86 40 71 47 49 51 63 22 32 58 69 41 44 32 100 2 84 88 92 27 21 16 82 97 76 99 21 18 78 51
66 96 73 69 32 85 46 97 60 64 23 58 76 74 87 43 68 64 85 60 98 22 11 57 91 44 95 100 72 90 34 21 13 32 37 72 85 6 31 81 87 11 92 93 18 56 68 55 84 26 28 32 32 2 92 62 85 91 64 9 47 91 36 37 50 12 94 43 42 12 70 83 67 96 77 85 11 38 21 82 44 23 88 91 70 32 47 21 24 81 76 63 63 83 40 52 56 74 61 82 10 59 32 31 56 9 74 3 99 16 78 28 48 45 63 8 32 3 54 33 14 7 54 55 51 68 71 35 64 53 18 98 42 90 81 84 3 50 79 67 66 74 44 2 5 58 50 2 97 9 4 49 8 15 46 35 9 34 57 92 44 81 27 29 48 75 11 33 20 93 76 20 30 55 57 56 99 62 34 78 42 48 85 91 9 54 55 72 96 24 61 39 3 48 37 37 70 16 13 89 84 47 96 6 27 40 35 17 90 58 85 48 100 52 86 15 94 47 89 62 75 82 24 53 46 89 69 36 53 13 75 1 82 12 63 68 17 72 24 53 4 62 22 61 56 2 42 4 47 15 48 36 60 12 25 86 97 94 93 1 33 48 25 50 18 3 38 84 37 9 74 37 9 93 29 32 46 56 91 36 69 72 95 40 99 74 4 12 87 27 69 40 86 67 21 67 19 20 93 80 82 40 0 80 89 67 82 2 28 30 76 38 79 41 25 37 43 22 97 35 78 41 47 38 98 82 71 6 76 91 27 30 82 36 42 2 21 44 79 73 34 84 95 19 75 28 68 80 66 11 40 73 36 74 1 83 29 98 48 20 95 100 29 76 80 89 71 31 76 99 35 24 52 97 48 2 75 86 48 81 48 92 100 99 55 68 30 50 47 13 33 4 91 69 37 61 85 87 8 1 83 18 42 59 47 36 34 49 30 52 43 76 36 31 25 40 29 81 84 95 32 56 86 86 30 72 26 8 15 68 12 36 33 82 19 29 8 51 18 15 12 53 30 46 17 4 42 22 6 62 13 25 47 99 85 92 20 36 83 76 97 2 84 50 92 31 16 72 29 41 63 51 85 24 91 27 11 69 18 65 38 80 2 30 52 34 82 57 30 75 24 8 15 31 55 90 58 21 73 46
10 83 65 70 33 81 38 77 36 96 74 58 70 25 62 66 92 57 91 42 90 15 21 27 25 22 48 13 58 31 26 16 13 56 69 96 89 53 9 69 27 32 1 39 10 98 79 78 88 50 14 54 75 6 6 65 17 5 52 79 99 58 19 38 61 75 73 18 85 71 73 98 1 72 40 90 7 30 82 70 85 45 24 61 7 55 79 83 62 92 35 32 63 94 38 17 62 62 99 32 39 73 20 6 11 78 63 77 9 11 53 36 28 12 18 71 91 57 84 45 10 74 18 84 68 85 8 98 41 6 96 19 73 49 57 3 34 82 1 8 100 19 92 96 64 52 9 35 63 95 73 50 49 95 27 59 75 9 73 86 61 90 99 66 65 50 91 40 69 21 72 98 37 7 70 86 66 91 62 43 44 5 52 80 87 61 10 45 21 87 11 9 49 11 61 65 25 76 12 63 1 20 72 17 67 72 32 21 56 4 99 4 25 64 72 90 86 34 56 66 54 84 70 31 35 20 7 33 30 58 5 20 65 20 42 6 32 91 31 48 28 91 37 36 80 1 44 61 47 14 80 67 24 47 3 58 69 58 31 23 47 6 96 32 72 41 28 36 24 82 20 88 78 29 94 71 65 81 24 97 89 3 28 46 69 94 13 60 65 53 37 69 66 28 39 36 73 57 72 20 86 76 80 0 82 69 95 98 52 10 80 51 21 20 48 82 49 33 66 12 83 91 39 84 7 96 58 5 90 100 6 82 16 30 98 14 98 31 40 10 42 34 87 55 24 70 56 24 23 51 32 89 24 7 27 72 37 46 7 6 91 5 70 35 43 89 28 34 67 71 95 45 48 30 71 48 99 29 35 33 13 46 33 39 55 99 19 77 92 70 41 100 15 29 2 69 50 42 27 57 58 62 27 57 45 60 11 35 99 20 60 88 50 17 4 45 37 28 48 41 64 15 76 3 29 4 66 56 13 87 26 4 61 82 89 42 64 5 3 94 50 70 35 23 71 69 67 10 2 49 55 5 26 10 83 10 35 5 98 36 45 72 52 66 16 25 24 25 87 94 47 27 22 80 85 57 35 23 85 90 32 86 71 29 8 67 95 74 44 11 98 18 86 69 36 46 58 1 67 52
54 40 94 47 59 8 6 71 29 77 70 2 15 28 24 52 73 2 7 39 67 20 2 54 28 89 57 34 96 36 45 8 73 18 23 17 54 70 47 33 86 5 62 70 85 75 88 78 100 88 44 94 91 47 29 57 22 56 91 54 65 40 13 83 12 88 20 28 33 43 14 26 42 2 86 19 71 81 95 97 1 65 4 47 88 9 82 28 4 99 13 50 47 9 19 90 90 76 25 6 13 88 56 23 5 40 71 81 39 34 4 14 35 34 46 81 49 80 39 19 25 68 76 12 49 87 84 42 90 88 9 68 49 12 96 48 70 70 43 79 7 2 25 74 48 96 85 23 2 52 56 66 26 94 86 34 31 83 59 66 74 8 56 63 81 44 38 31 89 72 71 5 13 66 56 51 91 2 23 44 59 52 81 23 80 40 70 98 83 53 3 6 68 65 8 29 10 39 93 34 45 74 77 89 95 36 95 30 35 48 88 46 40 20 25 8 15 13 92 67 72 81 29 54 82 77 98 42 86 46 22 28 65 84 23 61 86 32 85 65 42 9 89 38 68 7 29 61 98 45 69 46 9 46 44 11 97 92 43 100 26 63 78 98 15 24 15 70 7 44 53 35 5 58 3 12 2 71 37 63 60 91 20 63 60 85 99 99 42 36 64 36 52 85 51 98 84 59 20 1 47 97 89 82 0 64 80 23 60 46 92 41 9 46 65 14 60 31 5 48 64 92 69 53 84 45 30 98 95 99 68 47 74 6 26 78 17 71 39 73 44 76 94 72 85 99 15 69 56 95 34 86 63 34 47 57 35 9 2 41 29 78 85 42 87 87 2 47 75 47 26 69 87 94 6 49 35 79 26 35 66 78 19 6 15 20 98 13 51 95 19 93 5 32 86 63 41 26 49 2 19 70 73 53 35 45 57 99 5 77 54 98 11 2 91 50 46 93 35 17 22 7 50 75 7 52 85 52 16 55 51 55 18 16 91 90 87 40 90 85 24 14 45 68 98 91 54 8 10 80 27 89 86 31 72 6 61 46 10 25 56 30 40 20 18 94 24 48 64 18 18 100 53 43 68 31 61 16 60 53 76 50 52 27 35 18 68 17 68 47 57 3 100 39 70 24 27 85 90 75
12 73 59 2 7 43 88 28 83 66 20 94 23 57 75 9 8 45 96 85 64 13 3 2 8 87 78 42 39 4 58 81 89 37 44 83 17 18 33 33 80 5 33 98 56 35 6 42 75 36 30 88 46 59 17 19 83 94 23 92 21 27 1 18 21 31 91 19 55 70 48 43 60 75 95 76 83 73 71 80 75 35 18 64 80 26 76 6 67 37 58 46 13 9 12 47 48 31 55 67 29 77 53 53 7 14 47 35 98 39 70 30 27 54 9 52 12 47 70 86 5 55 60 20 66 63 98 31 42 56 22 17 61 45 87 24 17 21 8 71 92 42 22 34 9 62 24 99 98 63 62 60 94 71 72 44 84 96 72 68 38 42 97 62 46 47 79 77 18 96 31 22 51 53 80 90 31 58 26 86 69 100 12 34 42 94 73 45 4 27 52 76 60 99 20 50 66 3 86 14 94 11 17 78 13 22 59 37 42 81 4 9 71 23 66 4 58 34 2 23 34 76 36 100 89 9 73 8 84 82 52 37 67 66 61 12 66 36 45 99 34 30 68 75 66 68 53 49 84 58 51 2 36 10 80 37 32 26 100 53 58 74 96 54 13 49 84 93 90 78 11 82 90 48 38 99 9 61 62 4 85 65 8 84 26 49 1 83 65 62 80 37 36 78 13 76 72 42 79 69 92 66 67 69 64 0 80 55 69 27 77 58 31 80 86 57 100 22 76 71 18 88 3 53 5 73 9 97 33 64 75 75 67 34 42 52 87 28 86 61 82 44 89 27 93 98 57 20 95 19 87 96 43 71 88 16 4 37 31 24 54 51 27 70 64 96 80 76 37 85 80 40 53 45 83 1 99 42 29 11 12 77 74 4 61 63 54 33 9 14 18 87 3 21 23 11 37 64 93 30 21 67 79 96 51 43 30 89 95 28 19 48 4 24 9 4 39 32 56 95 1 3 42 93 90 47 26 97 94 40 17 55 20 14 42 6 53 63 44 5 38 14 77 75 39 62 52 35 2 41 79 95 31 68 57 97 35 46 37 22 9 72 21 49 7 25 9 54 84 100 42 69 43 10 13 66 21 16 89 8 14 92 67 89 52 75 3 75 71 94 29 4 22 22 77 35 28 42 93 100
50 75 57 91 2 6 67 5 38 5 99 82 49 74 84 46 88 27 76 11 72 45 7 72 99 42 36 5 67 92 75 50 71 50 56 43 14 40 4 22 69 41 44 6 97 56 97 10 43 3 65 58 14 37 37 62 29 32 6 48 80 55 31 93 25 38 48 5 64 11 53 41 5 77 15 85 20 45 15 28 22 85 55 2 37 100 29 39 65 23 14 40 79 100 15 38 19 61 39 68 64 76 11 59 40 28 70 38 55 52 70 77 33 46 11 57 94 33 51 58 78 18 69 55 90 78 8 53 9 72 90 11 63 55 29 25 79 31 52 100 47 4 85 33 11 74 3 85 68 57 54 88 52 28 28 7 99 93 24 84 44 80 24 73 19 54 36 78 15 62 83 62 11 98 65 58 64 29 52 11 93 15 72 60 66 44 67 71 69 86 44 43 98 60 93 96 89 91 58 5 8 53 13 14 36 63 38 56 65 62 26 25 99 69 1 93 10 62 73 28 22 77 56 30 23 19 12 18 57 41 18 80 45 67 56 12 99 19 99 5 32 31 55 15 33 96 53 82 83 16 56 26 18 26 53 4 64 39 23 52 4 66 22 39 56 80 95 32 94 33 72 44 91 53 12 14 85 93 11 95 3 22 64 70 54 84 60 70 9 76 87 13 26 22 98 41 48 72 98 52 10 13 82 95 80 80 0 89 93 91 17 2 41 47 6 2 63 30 5 34 68 32 80 49 85 70 58 61 9 67 39 70 84 66 82 29 49 34 31 19 89 70 66 53 79 20 30 56 85 63 4 50 55 48 64 94 76 30 39 85 78 51 46 82 33 91 11 41 53 22 60 13 32 37 27 100 11 35 29 53 43 74 30 1 28 42 28 1 24 71 10 5 5 63 39 65 55 20 33 53 89 19 25 8 6 63 83 45 99 9 45 100 17 93 84 26 75 66 22 89 33 15 3 24 91 82 53 38 97 27 7 84 17 38 22 59 71 20 60 52 83 99 64 79 66 16 39 51 36 43 14 3 11 36 15 51 81 89 10 8 13 9 53 3 11 16 29 65 87 83 80 1 20 89 80 74 89 25 75 67 51 57 32 76 31 35 87 25 16 70 50 86 25 10 78 86 1 78 21 33
97 54 1 15 91 74 34 53 70 42 29 77 86 17 36 72 21 79 14 37 61 65 34 79 56 98 60 80 35 66 41 40 39 71 47 6 71 47 50 29 85 85 25 53 70 21 37 72 51 80 19 98 89 48 47 63 96 10 91 72 45 48 8 7 54 44 24 90 63 58 93 85 2 5 14 52 36 43 7 46 50 48 58 90 88 32 39 67 46 91 16 15 53 37 86 14 91 72 32 65 29 93 46 39 87 52 56 7 76 13 17 74 29 57 79 73 19 27 98 48 62 18 10 43 60 47 11 42 4 74 94 74 14 76 68 92 20 46 27 74 76 66 63 25 80 32 63 57 17 89 69 75 52 46 11 66 24 13 8 44 82 74 14 65 29 25 24 94 52 87 18 14 16 49 41 18 55 1 61 30 29 100 28 58 49 14 47 73 67 3 39 78 46 23 3 95 97 15 49 62 54 6 8 3 4 27 8 38 70 97 52 44 32 56 17 4 43 89 5 64 80 63 2 53 80 46 27 79 49 77 88 13 15 72 85 22 88 100 22 64 37 65 54 70 95 17 79 76 24 96 11 90 60 23 1 62 75 45 84 6 12 72 58 70 31 8 69 95 46 33 79 9 7 79 21 40 57 22 66 91 15 44 62 84 43 32 44 22 62 82 80 53 39 96 32 20 84 48 57 75 86 2 2 98 23 55 89 0 84 33 79 67 4 21 96 86 56 76 76 88 7 9 1 51 55 9 85 14 91 19 100 65 77 88 42 24 65 99 88 5 23 29 22 85 33 37 64 86 92 87 46 52 99 84 2 47 64 27 69 52 3 78 57 38 37 93 33 90 37 26 25 5 30 23 19 18 57 46 39 24 39 43 10 95 85 55 2 44 3 40 100 92 71 56 81 10 83 45 70 60 13 7 51 4 5 40 44 89 70 45 31 24 57 1 66 77 37 81 55 2 78 29 60 59 65 33 69 11 21 4 62 95 5 100 35 48 74 55 41 5 53 68 74 92 90 36 18 51 30 55 46 29 91 98 61 58 3 20 38 14 48 85 93 67 67 77 81 10 71 50 38 67 96 97 16 62 70 92 58 7 68 37 11 70 98 11 47 84 50 17 20 57 2 65 19 25 5 2 51 76
23 35 83 38 72 60 7 3 65 15 17 76 69 72 73 52 34 40 97 79 73 56 25 40 71 88 97 39 37 66 3 81 78 95 8 47 75 17 4 7 30 44 23 74 21 75 1 23 23 53 47 87 81 34 58 95 55 84 19 20 52 29 6 52 85 24 70 79 17 70 23 81 72 52 58 51 46 81 87 91 100 93 23 37 43 38 22 3 12 88 15 44 66 88 52 66 49 71 17 82 5 85 69 11 46 54 84 69 6 18 89 68 45 78 43 50 84 32 53 46 85 45 73 79 68 4 17 1 77 85 29 6 75 4 69 45 84 80 90 91 35 40 47 75 83 79 92 13 38 52 56 70 39 88 34 25 36 100 34 73 38 9 36 26 3 52 10 7 72 94 63 51 96 44 62 59 94 60 39 100 93 41 18 56 49 37 45 88 42 66 20 51 65 29 25 72 11 72 6 26 32 78 91 93 20 55 91 72 31 44 63 51 43 39 13 10 92 73 65 62 43 66 34 67 32 67 5 42 78 47 12 38 22 4 77 65 77 42 51 56 46 70 67 96 55 37 61 4 83 84 73 96 5 1 55 56 42 69 5 56 92 48 67 73 53 94 9 92 17 70 42 81 10 67 33 27 14 68 52 5 3 40 67 97 22 84 49 42 45 9 31 42 75 86 2 15 72 57 61 87 46 11 28 52 60 69 93 84 0 89 85 44 74 98 80 2 90 87 53 43 4 34 17 87 8 95 50 10 59 56 60 56 51 18 18 24 32 35 82 4 17 35 35 54 71 45 74 51 20 47 49 62 5 94 69 49 51 76 18 72 99 10 10 42 45 63 49 46 13 95 23 32 8 44 30 15 51 32 8 8 18 12 25 84 10 45 53 36 47 59 19 70 81 12 6 40 49 68 10 82 23 67 99 20 45 55 28 32 31 43 35 100 69 68 71 12 81 19 67 85 78 67 55 75 20 24 5 55 32 88 82 12 92 16 80 27 25 10 97 92 94 83 35 60 53 60 51 82 57 61 21 12 44 84 86 68 97 65 97 45 18 44 86 20 46 88 54 83 92 58 76 14 63 29 53 11 19 70 6 87 29 64 89 88 7 19 73 35 63 99 69 67 24 2 38 51 12 6 96 85
70 14 72 94 61 9 39 30 82 23 19 52 99 21 95 89 56 26 76 38 95 52 5 35 26 88 69 94 72 42 35 91 70 61 44 9 94 61 90 68 40 3 64 57 100 85 18 54 5 27 60 46 27 5 61 16 47 61 56 72 75 34 63 14 97 42 95 18 63 98 99 51 26 9 92 98 17 88 99 56 71 51 98 47 75 63 72 16 72 50 36 42 57 87 88 52 34 60 23 32 84 12 87 26 29 69 26 13 89 4 11 85 29 61 28 6 13 25 68 27 3 52 5 4 25 17 27 26 95 87 81 86 87 7 66 23 97 75 54 84 51 94 85 28 87 70 59 83 76 61 59 37 73 2 12 95 24 95 66 22 5 37 9 25 23 21 60 12 11 14 77 93 61 49 100 39 65 27 81 69 95 96 33 20 26 26 12 26 23 14 78 81 26 59 79 30 24 27 81 2 10 13 28 76 12 71 82 69 64 21 54 98 67 86 86 75 20 15 80 15 20 93 74 61 25 14 40 20 12 73 5 81 19 23 47 26 23 82 60 18 24 55 64 28 99 48 77 88 87 65 4 30 19 58 64 49 98 94 84 43 86 15 24 58 37 98 68 39 32 23 48 81 12 19 57 86 18 93 28 12 58 15 38 1 51 90 55 59 72 46 7 3 96 96 64 74 25 98 52 27 1 14 30 10 46 27 91 33 89 0 35 42 62 95 61 19 57 25 63 47 37 76 14 7 8 15 90 19 49 5 84 41 58 29 26 61 56 93 76 88 22 9 66 12 89 81 72 84 50 51 59 49 63 35 54 81 29 39 97 51 57 17 11 83 32 30 44 46 35 65 45 31 88 80 13 68 86 59 53 21 57 87 67 14 59 9 90 13 7 60 22 87 21 27 61 72 18 38 57 16 93 96 63 78 1 50 51 67 37 88 97 39 5 75 34 54 67 42 10 11 28 90 9 43 16 13 99 70 43 60 53 7 31 66 78 41 66 90 1 73 76 55 48 43 33 90 85 16 36 73 92 2 64 53 3 75 86 83 90 31 49 88 11 100 5 69 25 8 99 84 76 1 82 71 8 88 39 93 28 55 1 41 67 73 37 27 96 75 4 31 35 45 91 97 94 67 99 47 63 85
2 88 79 14 85 34 16 56 88 2 3 69 83 79 27 34 8 51 11 82 47 87 48 31 4 62 25 19 18 91 10 72 6 73 95 96 63 25 10 96 18 81 10 43 13 18 84 16 78 45 41 40 82 70 17 45 50 20 64 84 37 22 21 52 15 83 26 49 12 24 5 59 41 72 18 16 86 60 11 37 45 76 16 89 41 40 5 23 53 78 50 36 82 40 52 91 43 28 92 27 19 38 59 93 56 7 15 90 92 68 11 89 6 78 3 50 12 66 83 98 50 99 72 46 67 42 24 69 23 61 5 16 11 34 11 94 69 32 51 63 28 68 28 28 39 30 84 85 29 40 11 21 94 3 46 73 33 37 42 22 24 14 66 55 39 61 54 10 84 78 53 49 99 83 22 51 24 10 78 43 93 40 92 2 39 11 32 38 17 3 4 86 7 85 93 79 43 75 95 69 42 91 11 25 7 98 30 28 5 35 22 14 10 21 19 9 45 70 32 93 92 99 59 63 35 65 83 63 61 55 57 22 73 32 99 69 82 10 7 59 37 84 89 61 61 97 44 24 66 42 76 54 14 78 64 98 8 60 56 1 81 66 38 21 87 96 59 17 98 90 20 80 75 82 69 91 85 96 68 3 93 53 22 11 4 26 62 86 15 94 25 52 90 9 80 93 84 87 97 70 70 8 76 80 92 77 17 79 85 35 0 50 16 79 37 33 68 58 10 91 58 18 8 15 34 18 66 61 39 91 74 43 81 62 65 38 15 15 77 62 81 31 76 82 95 29 10 66 4 96 56 58 38 67 45 25 82 24 52 97 69 81 54 81 94 93 18 35 18 75 94 46 99 61 95 68 80 73 66 93 64 28 34 67 73 60 58 77 62 88 79 65 53 39 38 11 71 28 44 66 31 75 52 54 45 33 66 82 44 10 55 53 86 5 6 97 41 68 81 65 89 79 62 9 100 68 67 69 37 78 37 90 57 52 84 52 90 26 56 11 23 48 86 20 88 44 11 44 97 27 42 82 46 24 31 54 85 47 52 24 37 25 61 51 90 14 15 51 62 1 7 14 38 44 80 32 96 42 78 92 36 31 55 55 79 62 23 58 70 9 37 49 2 11 81 73 7 54 65 25
55 97 40 81 93 89 18 36 30 100 87 16 63 19 12 12 2 47 95 67 58 95 21 81 27 18 76 100 73 56 96 19 38 80 8 2 60 47 70 28 67 50 94 46 61 52 8 87 16 74 19 79 75 94 65 2 71 15 23 46 78 34 46 86 95 65 97 1 40 11 80 46 23 75 93 23 18 16 8 95 76 44 30 86 14 4 85 42 99 7 64 59 9 21 19 64 53 5 32 35 80 97 14 15 94 27 61 81 39 65 69 5 65 79 2 75 62 2 89 14 36 77 50 19 9 6 7 93 47 87 100 58 91 87 54 98 50 2 38 61 54 4 98 72 3 39 88 74 29 29 37 21 83 87 15 11 27 61 60 31 77 45 98 63 85 77 3 63 95 73 22 80 45 6 37 66 69 75 56 33 4 86 1 1 50 2 71 4 26 57 68 57 37 81 36 38 8 51 9 70 15 56 80 59 5 7 58 71 76 27 23 38 18 27 7 94 26 57 50 71 23 5 69 95 96 32 27 34 62 19 84 45 73 75 79 85 63 33 72 87 31 69 30 28 7 19 27 60 17 40 44 93 24 41 86 76 30 18 90 16 60 4 57 28 51 71 56 64 40 15 18 31 76 78 43 56 92 87 95 76 85 90 70 63 62 56 77 51 66 11 47 92 14 79 85 35 54 38 59 45 2 17 38 51 41 58 2 67 44 42 50 0 7 19 74 78 6 52 91 72 21 20 83 73 35 50 74 28 33 75 94 97 34 92 23 66 23 84 25 34 48 3 44 8 13 68 2 38 22 86 1 14 88 41 67 43 27 3 9 73 57 48 94 100 9 20 39 77 25 46 45 88 1 96 33 45 58 59 22 9 63 48 39 100 18 67 73 50 25 91 53 76 91 29 61 64 52 56 65 27 89 70 40 26 94 1 48 5 86 25 11 73 12 41 74 99 36 33 74 80 9 38 57 68 39 73 71 86 34 71 92 91 80 66 52 70 87 87 18 42 61 53 81 68 28 94 8 66 14 19 6 52 75 99 18 85 84 49 91 4 89 34 26 80 67 72 25 98 100 84 9 76 16 64 74 24 85 39 21 65 48 65 55 53 22 73 19 47 4 95 49 42 62 45 11 7 20 93 69 49
